ID,RT,DT,CCS,m/z, 9-M-E1-A-1.d.DeMP,10-M-E1-A-2.d.DeMP, 11-M-E1-A-3.d.DeMP, 16-DBS-E1-A-1.d.DeMP, 17-DBS-E1-A-2.d.DeMP, 18-DBS-E1-A-3.d.DeMP, 41-M-E4-A-1.d.DeMP, 42-M-E4-A-2.d.DeMP, 43-M-E4-A-3.d.DeMP, 47-DBS-E4-A-1.d.DeMP, 48-DBS-E4-A-2.d.DeMP, 49-DBS--E4-A-3.d.DeMP
5897,2.566,27.749,215.27,187.0064,0.001,509.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,64.0,0.001,0.001
5898,15.108,39.025,286.97,789.6944,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,229.0,176.0,167.0
5899,14.371,36.755,270.7,729.5622,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,88.0,0.001,484.0,0.001
5900,11.206,25.975,194.83,377.2299,0.001,0.001,0.001,0.001,0.001,0.001,141.0,95.0,0.001,193.0,143.0,0.001
5901,16.444,27.701,207.19,407.3881,0.001,0.001,102.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,263.0,207.0
5902,16.319,19.82,150.76,275.0567,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,295.0,0.001,277.0,0.001
5903,0.256,21.847,164.93,324.0916,59.0,0.001,97.0,0.001,66.0,133.0,0.001,0.001,0.001,0.001,216.0,0.001
5904,16.488,18.327,140.66,232.0469,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,571.0,0.001,0.001
5905,0.469,29.247,230.34,151.0253,131.0,0.001,0.001,0.001,0.001,0.001,183.0,0.001,123.0,134.0,0.001,0.001
5906,11.989,20.247,153.27,306.0464,0.001,0.001,0.001,0.001,0.001,571.0,0.001,0.001,0.001,0.001,0.001,0.001
5907,11.916,23.981,179.54,403.0645,0.001,0.001,0.001,0.001,0.001,0.001,79.0,0.001,0.001,208.0,127.0,157.0
5908,13.01,26.864,200.86,413.2692,0.001,0.001,0.001,62.0,0.001,0.001,0.001,0.001,72.0,123.0,106.0,208.0
5909,16.041,37.258,274.42,726.5779,0.001,0.001,0.001,0.001,0.001,0.001,0.001,287.0,283.0,0.001,0.001,0.001
5910,13.179,30.478,225.95,551.3209,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,206.0,183.0,181.0
5911,0.311,34.166,251.3,797.0372,75.0,0.001,111.0,181.0,203.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5912,16.111,18.321,140.65,231.0499,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,570.0,0.001,0.001
5913,5.067,22.223,167.65,328.9832,66.0,0.001,0.001,0.001,0.001,0.001,153.0,0.001,110.0,114.0,0.001,127.0
5914,1.101,25.652,191.94,406.1555,0.001,0.001,0.001,0.001,0.001,0.001,220.0,0.001,192.0,0.001,0.001,158.0
5915,14.65,29.433,218.96,485.265,0.001,70.0,0.001,57.0,0.001,0.001,171.0,200.0,72.0,0.001,0.001,0.001
5916,15.141,31.918,236.31,580.3867,0.001,0.001,0.001,103.0,0.001,72.0,0.001,0.001,0.001,233.0,162.0,0.001
5917,14.695,28.594,212.99,465.2502,89.0,0.001,74.0,0.001,0.001,0.001,164.0,172.0,0.001,0.001,0.001,71.0
5918,8.485,24.855,186.87,355.2287,0.001,0.001,0.001,0.001,0.001,0.001,110.0,116.0,104.0,144.0,0.001,96.0
5919,16.208,27.512,207.11,339.3282,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,570.0
5920,16.362,18.151,140.47,201.0245,338.0,0.001,0.001,232.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5921,14.039,18.845,150.7,129.0206,0.001,82.0,64.0,149.0,0.001,0.001,0.001,0.001,80.0,0.001,94.0,100.0
5922,13.643,30.471,226.01,541.3346,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,195.0,177.0,197.0
5923,12.573,20.206,153.05,302.0491,0.001,0.001,0.001,0.001,0.001,0.001,173.0,0.001,0.001,0.001,396.0,0.001
5924,13.968,32.951,243.94,578.3458,0.001,0.001,0.001,0.001,0.001,0.001,126.0,124.0,115.0,120.0,0.001,84.0
5925,13.029,24.335,183.53,328.1849,0.001,0.001,91.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,373.0,105.0
5926,15.075,35.97,265.14,700.5271,0.001,0.001,0.001,108.0,0.001,0.001,0.001,0.001,0.001,172.0,177.0,112.0
5927,14.459,23.173,175.98,280.2366,0.001,0.001,103.0,0.001,0.001,0.001,0.001,0.001,0.001,198.0,131.0,137.0
5928,13.553,36.899,271.99,698.474,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,68.0,60.0,143.0,297.0
5929,15.12,23.742,175.98,580.9607,0.001,50.0,69.0,71.0,123.0,0.001,0.001,62.0,112.0,0.001,81.0,0.001
5930,16.252,31.525,233.49,571.3987,0.001,0.001,0.001,120.0,0.001,0.001,0.001,0.001,0.001,309.0,139.0,0.001
5931,14.077,36.59,269.76,693.5426,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,117.0,234.0,217.0
5932,15.355,29.235,219.34,369.3391,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,168.0,195.0,205.0
5933,16.434,23.384,177.65,277.1834,0.001,0.001,0.001,0.001,0.001,0.001,0.001,148.0,145.0,102.0,97.0,76.0
5934,13.844,28.373,211.44,458.2788,0.001,0.001,0.001,0.001,0.001,61.0,117.0,0.001,0.001,136.0,127.0,127.0
5935,15.001,13.354,109.8,99.9248,0.001,131.0,99.0,125.0,87.0,126.0,0.001,0.001,0.001,0.001,0.001,0.001
5936,15.57,35.998,266.33,587.3711,0.001,0.001,81.0,0.001,76.0,105.0,0.001,125.0,180.0,0.001,0.001,0.001
5937,10.29,23.393,185.11,143.9909,0.001,85.0,0.001,138.0,0.001,114.0,76.0,75.0,79.0,0.001,0.001,0.001
5938,4.04,19.056,146.93,213.0207,0.001,0.001,0.001,0.001,0.001,0.001,144.0,0.001,0.001,135.0,134.0,154.0
5939,0.241,20.437,154.77,303.0157,0.001,0.001,0.001,0.001,0.001,0.001,0.001,307.0,260.0,0.001,0.001,0.001
5940,13.24,28.185,210.11,453.2893,0.001,0.001,0.001,0.001,0.001,0.001,109.0,0.001,0.001,172.0,128.0,158.0
5941,16.411,32.674,241.89,579.3921,84.0,147.0,170.0,75.0,91.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5942,12.014,19.681,147.32,418.9726,0.001,0.001,0.001,0.001,0.001,0.001,139.0,0.001,0.001,157.0,128.0,143.0
5943,13.269,30.656,227.1,569.2886,0.001,0.001,0.001,0.001,0.001,0.001,120.0,0.001,0.001,157.0,147.0,142.0
5944,13.926,26.366,198.51,339.1932,116.0,136.0,0.001,0.001,167.0,147.0,0.001,0.001,0.001,0.001,0.001,0.001
5945,15.176,27.258,204.12,393.2978,0.001,0.001,0.001,0.001,86.0,0.001,0.001,149.0,139.0,118.0,74.0,0.001
5946,15.67,30.561,226.77,531.3308,81.0,75.0,60.0,69.0,78.0,0.001,0.001,0.001,0.001,0.001,86.0,117.0
5947,12.087,22.317,167.6,372.0512,0.001,0.001,58.0,0.001,70.0,83.0,94.0,85.0,86.0,0.001,0.001,90.0
5948,16.132,31.804,235.72,554.3896,0.001,0.001,0.001,122.0,108.0,91.0,0.001,0.001,0.001,245.0,0.001,0.001
5949,14.557,29.133,217.56,425.3262,0.001,0.001,0.001,183.0,0.001,142.0,0.001,0.001,0.001,92.0,87.0,62.0
5950,13.473,22.878,171.15,416.0571,80.0,0.001,74.0,0.001,73.0,0.001,0.001,0.001,86.0,83.0,89.0,81.0
5951,2.965,21.534,189.4,59.0148,92.0,78.0,0.001,0.001,134.0,74.0,0.001,0.001,0.001,54.0,133.0,0.001
5952,10.456,18.28,160.94,59.0147,0.001,0.001,0.001,156.0,0.001,0.001,65.0,0.001,105.0,0.001,126.0,113.0
5953,12.6,21.133,159.45,330.0458,0.001,0.001,0.001,0.001,109.0,223.0,0.001,0.001,0.001,0.001,0.001,233.0
5954,11.991,22.851,171.15,401.0438,0.001,65.0,61.0,0.001,69.0,69.0,85.0,66.0,0.001,0.001,76.0,74.0
5955,13.703,30.915,229.03,567.2798,0.001,0.001,0.001,0.001,0.001,97.0,62.0,0.001,50.0,199.0,157.0,0.001
5956,13.742,18.502,140.75,276.9991,65.0,64.0,57.0,0.001,65.0,50.0,94.0,53.0,117.0,0.001,0.001,0.001
5957,12.496,17.522,135.06,216.0382,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,565.0,0.001
5958,9.541,24.884,187.86,319.226,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,115.0,177.0,143.0,130.0
5959,2.238,28.094,226.28,116.9724,55.0,0.001,0.001,0.001,138.0,0.001,137.0,0.001,0.001,152.0,82.0,0.001
5960,1.317,14.761,114.51,197.8062,0.001,0.001,0.001,0.001,0.001,0.001,0.001,177.0,153.0,234.0,0.001,0.001
5961,10.724,20.968,161.41,217.0012,143.0,0.001,0.001,120.0,88.0,104.0,0.001,0.001,0.001,0.001,0.001,109.0
5962,13.565,20.664,156.79,289.07,0.001,97.0,0.001,71.0,0.001,64.0,78.0,90.0,85.0,0.001,79.0,0.001
5963,11.233,30.427,225.68,541.2341,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,238.0,214.0,112.0
5964,1.563,22.761,171.15,358.0525,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001,142.0,0.001,136.0,132.0
5965,15.637,17.515,135.0,216.0381,0.001,0.001,0.001,0.001,0.001,0.001,0.001,564.0,0.001,0.001,0.001,0.001
5966,3.214,27.661,222.8,116.9725,0.001,0.001,0.001,0.001,99.0,0.001,0.001,103.0,107.0,0.001,96.0,159.0
5967,16.323,30.169,224.41,485.3826,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,229.0,168.0,166.0
5968,0.323,28.903,215.56,444.9824,0.001,0.001,122.0,0.001,165.0,0.001,0.001,0.001,82.0,78.0,0.001,116.0
5969,15.923,13.576,106.55,167.8336,289.0,178.0,96.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5970,14.347,26.4,198.04,375.2519,0.001,61.0,78.0,87.0,0.001,0.001,117.0,0.001,101.0,0.001,119.0,0.001
5971,4.444,23.307,184.44,143.9918,137.0,113.0,0.001,0.001,95.0,0.001,0.001,0.001,74.0,0.001,64.0,80.0
5972,15.468,36.375,268.02,714.541,0.001,0.001,0.001,73.0,74.0,65.0,76.0,0.001,0.001,130.0,63.0,82.0
5973,12.572,30.025,237.75,141.0167,119.0,0.001,0.001,0.001,0.001,0.001,0.001,75.0,0.001,69.0,125.0,175.0
5974,11.856,20.248,153.28,306.0457,0.001,0.001,0.001,0.001,0.001,563.0,0.001,0.001,0.001,0.001,0.001,0.001
5975,10.045,24.634,184.77,380.1781,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,182.0,144.0,237.0
5976,15.691,32.218,238.71,561.2739,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,212.0,165.0,186.0
5977,0.25,22.872,172.23,344.0765,94.0,0.001,0.001,197.0,0.001,210.0,0.001,0.001,0.001,0.001,0.001,61.0
5978,14.102,22.498,169.04,366.0451,0.001,0.001,53.0,0.001,0.001,0.001,174.0,161.0,174.0,0.001,0.001,0.001
5979,13.324,20.449,155.18,289.0299,0.001,234.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,328.0,0.001
5980,14.677,29.654,220.45,497.3151,0.001,0.001,0.001,0.001,0.001,292.0,0.001,0.001,270.0,0.001,0.001,0.001
5981,14.853,30.513,226.17,555.2979,0.001,0.001,0.001,0.001,0.001,0.001,175.0,108.0,83.0,93.0,103.0,0.001
5982,10.887,22.079,169.87,218.0306,0.001,0.001,0.001,91.0,77.0,51.0,0.001,0.001,84.0,68.0,78.0,113.0
5983,14.077,39.827,292.53,843.4027,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,108.0,235.0,219.0
5984,0.971,20.377,168.43,92.9294,0.001,0.001,0.001,94.0,0.001,86.0,210.0,0.001,76.0,0.001,95.0,0.001
5985,12.303,19.147,145.44,285.0432,0.001,0.001,262.0,0.001,0.001,0.001,0.001,299.0,0.001,0.001,0.001,0.001
5986,10.685,13.167,100.93,248.9677,0.001,0.001,0.001,357.0,0.001,0.001,204.0,0.001,0.001,0.001,0.001,0.001
5987,14.415,21.57,162.33,352.0298,0.001,69.0,101.0,0.001,70.0,0.001,100.0,136.0,85.0,0.001,0.001,0.001
5988,0.251,16.682,129.9,184.0296,0.001,115.0,149.0,153.0,0.001,144.0,0.001,0.001,0.001,0.001,0.001,0.001
5989,1.639,21.899,180.94,92.9272,115.0,0.001,76.0,0.001,103.0,0.001,185.0,0.001,0.001,0.001,82.0,0.001
5990,12.275,17.581,135.51,216.0358,0.001,0.001,0.001,0.001,225.0,0.001,0.001,0.001,0.001,0.001,335.0,0.001
5991,2.358,39.384,305.17,187.0109,198.0,95.0,0.001,0.001,0.001,0.001,148.0,0.001,0.001,0.001,119.0,0.001
5992,12.929,23.733,179.71,298.2421,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,204.0,69.0,287.0,0.001
5993,13.825,19.139,146.4,246.0599,0.001,0.001,0.001,198.0,0.001,160.0,0.001,202.0,0.001,0.001,0.001,0.001
5994,15.481,33.557,248.7,550.5201,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,181.0,206.0,173.0
5995,15.39,30.144,223.87,515.2154,66.0,0.001,94.0,94.0,63.0,110.0,71.0,62.0,0.001,0.001,0.001,0.001
5996,14.937,29.439,219.11,476.3139,0.001,0.001,0.001,0.001,0.001,0.001,0.001,148.0,157.0,143.0,112.0,0.001
5997,16.116,29.426,219.03,475.2891,114.0,202.0,124.0,0.001,120.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
5998,13.424,33.483,246.16,825.0901,0.001,0.001,0.001,0.001,0.001,0.001,192.0,0.001,0.001,0.001,173.0,195.0
5999,14.753,27.844,207.77,439.6217,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,560.0
6000,13.968,32.357,239.55,579.2284,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,142.0,0.001,418.0
6001,14.111,28.273,211.37,412.386,0.001,0.001,0.001,0.001,87.0,228.0,0.001,0.001,0.001,0.001,158.0,87.0
6002,11.518,20.964,161.38,217.0006,88.0,0.001,167.0,0.001,0.001,145.0,0.001,0.001,0.001,0.001,71.0,89.0
6003,15.315,25.999,195.39,357.3284,0.001,0.001,0.001,0.001,93.0,89.0,0.001,0.001,0.001,74.0,304.0,0.001
6004,15.785,23.654,177.54,374.9905,287.0,273.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6005,13.927,18.961,144.68,259.0469,0.001,0.001,0.001,0.001,0.001,0.001,245.0,0.001,0.001,314.0,0.001,0.001
6006,9.207,18.899,145.52,218.0301,0.001,0.001,0.001,0.001,136.0,120.0,0.001,0.001,0.001,0.001,166.0,137.0
6007,1.22,30.066,242.1,116.9724,81.0,94.0,160.0,0.001,0.001,79.0,0.001,0.001,145.0,0.001,0.001,0.001
6008,14.634,27.051,202.65,389.2223,0.001,189.0,140.0,0.001,0.001,0.001,0.001,230.0,0.001,0.001,0.001,0.001
6009,6.455,21.317,162.61,257.1757,0.001,0.001,0.001,0.001,0.001,0.001,0.001,203.0,0.001,208.0,0.001,148.0
6010,14.656,32.195,238.21,595.3632,0.001,0.001,0.001,189.0,0.001,0.001,0.001,0.001,0.001,274.0,96.0,0.001
6011,15.614,29.082,216.7,458.3522,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,202.0,185.0,172.0
6012,14.706,27.52,205.42,435.2513,0.001,0.001,0.001,149.0,155.0,118.0,0.001,0.001,137.0,0.001,0.001,0.001
6013,12.248,20.107,152.35,300.0555,94.0,90.0,98.0,131.0,0.001,79.0,0.001,0.001,0.001,66.0,0.001,0.001
6014,12.419,28.246,210.48,459.238,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,221.0,168.0,169.0
6015,16.454,38.292,281.73,767.6064,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,558.0,0.001
6016,14.88,34.055,251.73,616.4687,0.001,0.001,0.001,147.0,0.001,107.0,0.001,0.001,0.001,304.0,0.001,0.001
6017,13.476,22.108,165.63,400.0501,0.001,88.0,95.0,128.0,0.001,0.001,135.0,0.001,112.0,0.001,0.001,0.001
6018,16.404,37.981,280.38,645.3956,0.001,0.001,0.001,0.001,0.001,0.001,0.001,159.0,140.0,102.0,83.0,74.0
6019,7.488,21.613,165.01,252.1965,0.001,0.001,0.001,0.001,0.001,0.001,0.001,170.0,0.001,283.0,0.001,105.0
6020,10.657,26.088,195.21,405.1563,0.001,0.001,0.001,0.001,0.001,0.001,111.0,87.0,98.0,135.0,0.001,127.0
6021,3.976,28.237,209.95,497.2378,0.001,0.001,0.001,0.001,0.001,0.001,160.0,0.001,131.0,166.0,0.001,101.0
6022,12.767,20.1,152.27,301.053,0.001,0.001,0.001,0.001,239.0,0.001,0.001,0.001,319.0,0.001,0.001,0.001
6023,7.936,22.117,194.51,59.0147,0.001,0.001,0.001,149.0,0.001,149.0,0.001,0.001,122.0,137.0,0.001,0.001
6024,14.985,26.904,201.67,382.3355,0.001,0.001,0.001,130.0,0.001,60.0,52.0,0.001,68.0,135.0,112.0,0.001
6025,15.876,33.124,245.66,537.5073,0.001,0.001,183.0,0.001,0.001,0.001,0.001,0.001,83.0,145.0,146.0,0.001
6026,16.292,22.216,169.49,255.2326,0.001,0.001,197.0,0.001,0.001,161.0,199.0,0.001,0.001,0.001,0.001,0.001
6027,0.252,13.556,106.17,172.8294,0.001,0.001,0.001,220.0,139.0,198.0,0.001,0.001,0.001,0.001,0.001,0.001
6028,0.427,24.011,198.3,92.928,0.001,0.001,0.001,250.0,171.0,0.001,136.0,0.001,0.001,0.001,0.001,0.001
6029,15.112,26.982,202.2,385.6607,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,556.0,0.001,0.001
6030,15.507,28.662,214.25,413.278,0.001,0.001,0.001,192.0,194.0,170.0,0.001,0.001,0.001,0.001,0.001,0.001
6031,9.066,22.709,172.33,285.2051,0.001,0.001,0.001,0.001,0.001,0.001,142.0,0.001,0.001,164.0,109.0,141.0
6032,16.33,19.024,145.15,259.0462,0.001,0.001,0.001,0.001,0.001,0.001,0.001,172.0,261.0,0.001,123.0,0.001
6033,6.413,29.062,215.79,522.2579,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,239.0,153.0,164.0
6034,16.09,32.763,242.49,585.4263,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,198.0,208.0
6035,13.03,24.833,186.94,343.2654,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,234.0,175.0,147.0
6036,16.028,32.346,240.91,459.3256,0.001,0.001,0.001,0.001,0.001,0.001,158.0,167.0,0.001,133.0,0.001,97.0
6037,10.85,17.083,130.74,247.0171,73.0,119.0,0.001,102.0,81.0,0.001,52.0,66.0,62.0,0.001,0.001,0.001
6038,15.284,32.029,237.2,572.3428,177.0,0.001,146.0,73.0,159.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6039,10.5,22.086,166.31,346.0561,64.0,0.001,61.0,0.001,71.0,58.0,78.0,51.0,0.001,83.0,89.0,0.001
6040,15.159,25.01,189.36,297.2798,0.001,0.001,0.001,0.001,0.001,0.001,158.0,154.0,109.0,133.0,0.001,0.001
6041,15.023,28.385,212.06,421.4029,0.001,0.001,97.0,0.001,0.001,0.001,0.001,0.001,167.0,72.0,82.0,136.0
6042,13.641,23.924,181.07,301.2173,0.001,0.001,0.001,0.001,0.001,0.001,89.0,0.001,73.0,108.0,127.0,157.0
6043,8.661,25.625,193.78,305.0212,0.001,124.0,124.0,138.0,0.001,0.001,0.001,0.001,0.001,84.0,83.0,0.001
6044,11.794,26.846,200.92,401.2888,0.001,0.001,0.001,0.001,0.001,0.001,140.0,93.0,102.0,218.0,0.001,0.001
6045,14.33,36.294,267.52,701.5163,0.001,0.001,0.001,0.001,0.001,0.001,164.0,0.001,101.0,147.0,141.0,0.001
6046,11.198,19.929,151.99,260.0772,65.0,0.001,0.001,58.0,0.001,101.0,0.001,95.0,83.0,0.001,64.0,87.0
6047,14.477,31.455,233.03,565.3733,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,190.0,187.0,176.0
6048,1.807,23.508,193.69,94.9252,0.001,0.001,98.0,0.001,0.001,0.001,100.0,0.001,0.001,89.0,116.0,149.0
6049,13.431,19.506,147.97,293.0089,72.0,85.0,84.0,0.001,81.0,66.0,0.001,92.0,72.0,0.001,0.001,0.001
6050,14.959,33.904,252.4,464.3141,0.001,0.001,0.001,0.001,0.001,0.001,122.0,191.0,239.0,0.001,0.001,0.001
6051,13.055,30.988,228.31,738.0618,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150.0,111.0,165.0,126.0,0.001
6052,14.829,0.18,2.21,283.2586,0.001,0.001,0.001,0.001,0.001,0.001,0.001,552.0,0.001,0.001,0.001,0.001
6053,16.014,35.773,264.35,620.5969,0.001,0.001,0.001,0.001,0.001,0.001,246.0,106.0,200.0,0.001,0.001,0.001
6054,2.551,19.382,148.48,239.0452,0.001,0.001,0.001,0.001,0.001,0.001,154.0,0.001,113.0,169.0,0.001,116.0
6055,15.346,29.965,222.55,514.3236,0.001,0.001,0.001,0.001,0.001,64.0,134.0,183.0,170.0,0.001,0.001,0.001
6056,0.84,16.712,129.82,190.9825,68.0,0.001,0.001,0.001,0.001,0.001,276.0,0.001,0.001,0.001,0.001,207.0
6057,0.24,23.236,174.23,387.0363,0.001,0.001,85.0,0.001,0.001,0.001,0.001,226.0,240.0,0.001,0.001,0.001
6058,2.01,25.669,206.48,118.9688,62.0,90.0,0.001,0.001,0.001,116.0,84.0,76.0,0.001,123.0,0.001,0.001
6059,14.367,26.559,199.36,368.3141,0.001,0.001,0.001,0.001,0.001,0.001,73.0,0.001,0.001,254.0,224.0,0.001
6060,16.456,28.923,215.46,463.3076,0.001,240.0,0.001,0.001,0.001,199.0,112.0,0.001,0.001,0.001,0.001,0.001
6061,15.219,24.824,183.63,630.9561,0.001,87.0,84.0,106.0,102.0,101.0,0.001,0.001,0.001,0.001,71.0,0.001
6062,15.398,32.486,237.88,1094.9236,0.001,0.001,0.001,0.001,59.0,180.0,0.001,180.0,0.001,0.001,0.001,132.0
6063,14.275,27.662,206.68,421.225,0.001,0.001,0.001,89.0,0.001,89.0,82.0,0.001,85.0,100.0,106.0,0.001
6064,13.816,24.145,1056.8,303.8136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,551.0,0.001,0.001,0.001,0.001
6065,14.061,38.728,284.74,799.3763,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,551.0,0.001
6066,1.932,13.488,106.0,164.835,0.001,0.001,0.001,0.001,0.001,0.001,64.0,0.001,85.0,81.0,152.0,168.0
6067,12.42,28.25,210.52,458.2396,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,219.0,166.0,165.0
6068,14.18,20.282,155.13,245.1158,0.001,0.001,0.001,0.001,0.001,0.001,190.0,158.0,119.0,0.001,83.0,0.001
6069,11.011,57.377,440.05,218.0294,0.001,0.001,0.001,0.001,0.001,79.0,0.001,182.0,0.001,134.0,155.0,0.001
6070,9.383,21.542,162.04,357.0396,177.0,0.001,191.0,0.001,182.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
6071,14.512,31.128,230.89,538.3152,0.001,0.001,0.001,0.001,0.001,0.001,233.0,82.0,234.0,0.001,0.001,0.001
6072,9.421,26.818,199.83,463.2207,0.001,0.001,0.001,0.001,0.001,0.001,134.0,0.001,123.0,141.0,151.0,0.001
6073,13.538,25.896,194.12,384.2414,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,69.0,214.0,266.0
6074,3.619,20.15,159.85,141.0171,0.001,0.001,71.0,0.001,0.001,0.001,0.001,0.001,242.0,0.001,236.0,0.001
6075,3.533,26.64,198.24,486.9694,167.0,144.0,0.001,0.001,113.0,125.0,0.001,0.001,0.001,0.001,0.001,0.001
6076,14.753,29.032,216.3,460.2798,0.001,0.001,0.001,0.001,0.001,0.001,159.0,165.0,120.0,0.001,104.0,0.001
6077,13.59,29.129,216.76,480.3019,0.001,0.001,0.001,0.001,0.001,0.001,0.001,92.0,92.0,0.001,158.0,206.0
6078,15.803,27.748,207.71,397.3697,0.001,0.001,0.001,95.0,0.001,0.001,0.001,0.001,0.001,190.0,0.001,263.0
6079,15.212,23.873,176.95,580.9594,123.0,73.0,0.001,0.001,140.0,80.0,0.001,59.0,73.0,0.001,0.001,0.001
6080,15.47,28.327,211.18,452.3132,0.001,0.001,0.001,0.001,0.001,0.001,216.0,130.0,0.001,136.0,0.001,66.0
6081,15.509,20.608,156.4,287.9917,77.0,84.0,103.0,103.0,84.0,97.0,0.001,0.001,0.001,0.001,0.001,0.001
6082,16.106,31.829,235.9,555.3867,0.001,0.001,0.001,127.0,0.001,130.0,0.001,0.001,0.001,291.0,0.001,0.001
6083,12.934,22.048,166.28,332.0409,0.001,98.0,0.001,86.0,59.0,84.0,0.001,0.001,81.0,61.0,0.001,79.0
6084,13.941,33.025,244.02,631.2434,0.001,0.001,125.0,151.0,131.0,141.0,0.001,0.001,0.001,0.001,0.001,0.001
6085,13.881,21.996,167.89,253.2167,0.001,0.001,0.001,0.001,0.001,0.001,98.0,95.0,100.0,58.0,105.0,91.0
6086,14.162,29.281,217.73,493.2532,0.001,0.001,92.0,0.001,63.0,0.001,139.0,137.0,116.0,0.001,0.001,0.001
6087,15.393,25.477,191.81,341.3066,0.001,0.001,0.001,0.001,0.001,0.001,114.0,0.001,0.001,234.0,199.0,0.001
6088,9.938,23.915,180.25,334.1685,0.001,61.0,0.001,0.001,0.001,0.001,0.001,98.0,117.0,134.0,0.001,137.0
6089,14.171,25.976,195.26,355.321,0.001,0.001,0.001,118.0,0.001,0.001,123.0,0.001,126.0,0.001,179.0,0.001
6090,0.448,25.514,197.6,192.9887,0.001,137.0,0.001,0.001,139.0,131.0,0.001,139.0,0.001,0.001,0.001,0.001
6091,10.583,29.195,217.39,469.3636,0.001,0.001,0.001,0.001,0.001,0.001,0.001,130.0,0.001,360.0,0.001,56.0
6092,15.447,28.797,214.75,446.3286,0.001,0.001,0.001,0.001,0.001,0.001,96.0,95.0,65.0,131.0,0.001,159.0
6093,4.581,26.049,194.5,434.1666,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,191.0,197.0,157.0
6094,6.486,25.897,194.08,387.2559,0.001,0.001,0.001,0.001,0.001,0.001,152.0,0.001,0.001,164.0,110.0,119.0
6095,15.267,35.475,261.29,733.3425,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,282.0,263.0,0.001
6096,14.414,30.749,228.86,473.7097,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,545.0,0.001,0.001,0.001
6097,4.772,23.409,205.81,59.0148,135.0,107.0,73.0,119.0,0.001,0.001,0.001,0.001,111.0,0.001,0.001,0.001
6098,8.624,23.615,177.24,374.9913,0.001,0.001,0.001,0.001,0.001,0.001,111.0,0.001,122.0,93.0,118.0,101.0
