PREFERRED NAME,SMILES,Formula,Mass,MONOISOTOPIC MASS,M+1,lib_eC,lib_M_eC,lib_MD,lib_MD_eC
"2,2,3,3,4,4-Hexafluoro-1-(2-hydroxy-2-phenylethyl)cyclobutan-1-ol",OC(CC1(O)C(F)(F)C(F)(F)C1(F)F)C1=CC=CC=C1,C12H10F6O2,300.0584989,299.0512185,12.97887395,11.99969855,24.92156093,0.0512185,0.004268316
"5-(1,1,1,2,3,3,3-Heptafluoropropan-2-yl)-2,3-dihydro-1H-indole",FC(F)(F)C(F)(C1=CC2=C(NCC2)C=C1)C(F)(F)F,C11H8F7N,287.0544968,286.0472164,11.89730112,10.99972367,26.00494567,0.0472164,0.004292508
"2,4-Difluoro-N-(3-{[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]carbamoyl}phenyl)benzamide",CC1=CC(=CC(C)=C1NC(=O)C1=CC=CC(NC(=O)C2=CC=C(F)C=C2F)=C1)C(F)(C(F)(F)F)C(F)(F)F,C25H17F9N2O2,548.1146318,547.1073513,27.03932073,24.99937198,21.88484382,0.1073513,0.00429416
"2,5-Difluoro-N-(3-{[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]carbamoyl}phenyl)benzamide",CC1=CC(=CC(C)=C1NC(=O)C1=CC=CC(NC(=O)C2=CC(F)=CC=C2F)=C1)C(F)(C(F)(F)F)C(F)(F)F,C25H17F9N2O2,548.1146318,547.1073513,27.03932073,24.99937198,21.88484382,0.1073513,0.00429416
"3-Benzamido-2,6-difluoro-N-[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]benzamide",CC1=CC(=CC(C)=C1NC(=O)C1=C(F)C(NC(=O)C2=CC=CC=C2)=CC=C1F)C(F)(C(F)(F)F)C(F)(F)F,C25H17F9N2O2,548.1146318,547.1073513,27.03932073,24.99937198,21.88484382,0.1073513,0.00429416
"2-Indoleethanol, alpha,alpha-bis(trifluoromethyl)-",OC(CC1=CC2=CC=CC=C2N1)(C(F)(F)F)C(F)(F)F,C12H9F6NO,297.0588332,296.0515529,12.97887395,11.99969855,24.67158251,0.0515529,0.004296183
"(1R-trans)-N,N'-1,2-Cyclohexanediylbis(perfluorobutanamide)",FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1CCCCC1NC(=O)C(F)(F)C(F)(F)C(F)(F)F,C14H12F14N2O2,506.0675227,505.0602419,15.14201961,13.99964831,36.07663784,0.0602419,0.004303101
"4-(2,2,3,3-Tetrafluoropropoxy)phenol",OC1=CC=C(OCC(F)(F)C(F)F)C=C1,C9H8F4O2,224.0460424,223.0387622,9.734155463,8.999773912,24.78270725,0.0387622,0.004307019
"2,2'-(1,1,2,2,3,3-Hexafluoropropane-1,3-diyl)bis(1H-benzimidazole)",FC(F)(C1=NC2=CC=CC=C2N1)C(F)(F)C(F)(F)C1=NC2=CC=CC=C2N1,C17H10F6N4,384.0809656,383.0736853,18.3867381,16.99957295,22.53431228,0.0736853,0.004334538
"Ethyl 5-(2,2,3,3,4,4,4-heptafluorobutanamido)-1-phenyl-1H-pyrazole-4-carboxylate",CCOC(=O)C1=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)N(N=C1)C1=CC=CC=C1,C16H12F7N3O3,427.0766888,426.0694084,17.30516527,15.99959807,26.63000699,0.0694084,0.004338134
Perfluorodecane amido amine,CN(C)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H13F19N2O,598.0724492,597.0651681,16.22359244,14.99962319,39.80534448,0.0651681,0.004344649
4-(Pentafluoroethyl)aniline,NC1=CC=C(C=C1)C(F)(F)C(F)(F)F,C8H6F5N,211.0420403,210.03476,8.652582634,7.999799033,26.25500455,0.03476,0.004345109
3-(Pentafluoroethyl)aniline,NC1=CC=CC(=C1)C(F)(F)C(F)(F)F,C8H6F5N,211.0420403,210.03476,8.652582634,7.999799033,26.25500455,0.03476,0.004345109
N-(Pentafluoroethyl)aniline,FC(F)(F)C(F)(F)NC1=CC=CC=C1,C8H6F5N,211.0420403,210.03476,8.652582634,7.999799033,26.25500455,0.03476,0.004345109
"6,6,7,7,8,8,9,9,10,10,11,11,11-Tridecafluoroundecane-1,4-diol",OCCCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H11F13O2,422.0551465,421.0478657,11.89730112,10.99972367,38.27804028,0.0478657,0.004351537
"2-(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)propane-1,3-diol",OCC(CO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H11F13O2,422.0551465,421.0478657,11.89730112,10.99972367,38.27804028,0.0478657,0.004351537
AC1NSAJD,FC(F)C(F)(F)OC1=CC=C(N\C=C2/C=CC=CC2=O)C=C1,C15H11F4NO2,313.0725915,312.0653113,16.22359244,14.99962319,20.80487672,0.0653113,0.004354196
"1,1,1-Trifluoro-4,4-dimethoxy-2-(trifluoromethyl)but-3-en-2-ol",COC(OC)=CC(O)(C(F)(F)F)C(F)(F)F,C7H8F6O3,254.0377634,253.0304831,7.571009805,6.999824154,36.14811994,0.0304831,0.004354838
"2-[2,2-Bis(trifluoromethyl)-1,3-dioxolan-4-yl]ethan-1-ol",OCCC1COC(O1)(C(F)(F)F)C(F)(F)F,C7H8F6O3,254.0377634,253.0304831,7.571009805,6.999824154,36.14811994,0.0304831,0.004354838
"3-(Perfluoro-1-propyl)-1,2-propanediol",OCC(O)CC(F)(F)C(F)(F)C(F)(F)F,C6H7F7O2,244.033427,243.0261466,6.489436976,5.999849275,40.5053753,0.0261466,0.004357876
Heptafluorobutyraldehyde ethyl hemiacetal,CCOC(O)C(F)(F)C(F)(F)C(F)(F)F,C6H7F7O2,244.033427,243.0261466,6.489436976,5.999849275,40.5053753,0.0261466,0.004357876
"2-(2,2,3,3,4,4,4-Heptafluorobutoxy)ethan-1-ol",OCCOCC(F)(F)C(F)(F)C(F)(F)F,C6H7F7O2,244.033427,243.0261466,6.489436976,5.999849275,40.5053753,0.0261466,0.004357876
"2,4-Difluoro-N-(2-fluoro-3-{[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]carbamoyl}phenyl)-N-methylbenzamide",CN(C(=O)C1=CC=C(F)C=C1F)C1=CC=CC(C(=O)NC2=C(C)C=C(C=C2C)C(F)(C(F)(F)F)C(F)(F)F)=C1F,C26H18F10N2O2,580.12086,579.1135795,28.12089356,25.99934686,22.27415876,0.1135795,0.004368552
"1,1,1,5,6,6-Hexafluoro-3-(prop-2-en-1-yl)-2-(trifluoromethyl)hex-5-en-2-ol",OC(C(CC=C)CC(F)=C(F)F)(C(F)(F)F)C(F)(F)F,C10H9F9O,316.0509689,315.0436884,10.81572829,9.999748791,31.50516028,0.0436884,0.00436895
"6,6,7,7,8,8,9,9,9-Nonafluoro-3-methylnon-4-yn-3-ol",CCC(C)(O)C#CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H9F9O,316.0509689,315.0436884,10.81572829,9.999748791,31.50516028,0.0436884,0.00436895
"4,4'-{Oxybis[(4,1-phenylene)(1,1,1,3,3,3-hexafluoropropane-2,2-diyl)]}dianiline",NC1=CC=C(C=C1)C(C1=CC=C(OC2=CC=C(C=C2)C(C2=CC=C(N)C=C2)(C(F)(F)F)C(F)(F)F)C=C1)(C(F)(F)F)C(F)(F)F,C30H20F12N2O,652.1384019,651.1311212,32.44718488,29.99924637,21.70491595,0.1311212,0.004370816
"N'-{[4-(Dimethylamino)phenyl]methylidene}-2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptanehydrazide",CN(C)C1=CC=C(C=NNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C16H12F13N3O,509.0772789,508.0699981,17.30516527,15.99959807,31.7551726,0.0699981,0.004374991
"2-(1,1,2,2-tetrafluoroethyl)-1H-benzimidazole",FC(F)C(F)(F)C1=NC2=CC=CC=C2N1,C9H6F4N2,218.0467111,217.0394309,9.734155463,8.999773912,24.11609814,0.0394309,0.004381321
"2-(1,2,2,2-Tetrafluoroethyl)-1H-benzimidazole",FC(C1=NC2=CC=CC=C2N1)C(F)(F)F,C9H6F4N2,218.0467111,217.0394309,9.734155463,8.999773912,24.11609814,0.0394309,0.004381321
"2,2,3,3,3-pentafluoro-1,1-diphenylpropan-1-ol",OC(C1=CC=CC=C1)(C1=CC=CC=C1)C(F)(F)C(F)(F)F,C15H11F5O,302.0730061,301.0657258,16.22359244,14.99962319,20.0715526,0.0657258,0.00438183
"2-Octanol, 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluoro-1-(2-propenylamino)-",OC(CNCC=C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H10F13NO,419.0554808,418.0482001,11.89730112,10.99972367,38.00533655,0.0482001,0.004381937
"N-Butyl-2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptanamide",CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H10F13NO,419.0554808,418.0482001,11.89730112,10.99972367,38.00533655,0.0482001,0.004381937
"N-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)-2-prop-2-enoxybenzamide",OC(NC(=O)C1=CC=CC=C1OCC=C)(C(F)(F)F)C(F)(F)F,C13H11F6NO3,343.0643125,342.0570322,14.06044678,12.99967343,26.3127404,0.0570322,0.004387203
"2'-Deoxy-5-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)uridine",OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(O)(C(F)(F)F)C(F)(F)F,C12H12F6N2O6,394.0599554,393.0526751,12.97887395,11.99969855,32.75521243,0.0526751,0.004389702
"3-[5'-fluoro-2'-(2,2,3,3,3-pentafluoropropoxy)biphenyl-3-yl]-1H-1,2,4-triazole-5-carboxamide",NC(=O)C1=NC(=NN1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,C18H12F6N4O2,430.0864449,429.0791646,19.46831093,17.99954782,23.83833021,0.0791646,0.004398144
"3-Benzamido-N-(2,2,3,3,4,4,4-heptafluorobutyl)benzamide",FC(F)(F)C(F)(F)C(F)(F)CNC(=O)C1=CC(NC(=O)C2=CC=CC=C2)=CC=C1,C18H13F7N2O2,422.0865252,421.0792448,19.46831093,17.99954782,23.39387905,0.0792448,0.004402599
"N-[4'-(2,2,3,3,4,4,4-Heptafluorobutanamido)[1,1'-biphenyl]-4-yl]ethanimidic acid",CC(O)=NC1=CC=C(C=C1)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C18H13F7N2O2,422.0865252,421.0792448,19.46831093,17.99954782,23.39387905,0.0792448,0.004402599
"N-Ethyl-2,2,3,3,4,4,4-heptafluorobutanamide",CCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,C6H6F7NO,241.0337614,240.026481,6.489436976,5.999849275,40.00541847,0.026481,0.004413611
"4-[1,1,2-Trifluoro-2-(heptafluoropropoxy)ethoxy]butan-1-ol",OCCCCOC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,C9H10F10O3,356.0470264,355.0397458,9.734155463,8.999773912,39.44985166,0.0397458,0.004416311
"2-ethyl-4,4,4-trifluoro-1-(4-fluorophenyl)-3-hydroxy-3-(trifluoromethyl)butan-1-one",CCC(C(=O)C1=CC=C(F)C=C1)C(O)(C(F)(F)F)C(F)(F)F,C13H11F7O2,332.0647271,331.0574467,14.06044678,12.99967343,25.46659718,0.0574467,0.004419088
"4-[5-(Heptafluoropropyl)-1H-1,2,4-triazol-3-yl]aniline",NC1=CC=C(C=C1)C1=NNC(=N1)C(F)(F)C(F)(F)C(F)(F)F,C11H7F7N4,328.0558938,327.0486134,11.89730112,10.99972367,29.73243903,0.0486134,0.004419511
"2,2,3,3,4,4,5,5-Octafluoropentan-1-amine",NCC(F)(F)C(F)(F)C(F)(F)C(F)F,C5H5F8N,231.0294249,230.0221445,5.407864146,4.999874396,46.0055846,0.0221445,0.004429011
"4-(2,3-Dimethylphenyl)-5-[3-(1,1,2,2-tetrafluoroethoxy)phenyl]-2,4-dihydro-3H-1,2,4-triazole-3-thione",CC1=C(C)C(=CC=C1)N1C(=S)NN=C1C1=CC(OC(F)(F)C(F)F)=CC=C1,C18H15F4N3OS,397.087196,396.0799159,19.46831093,17.99954782,22.00499256,0.0799159,0.004439884
"8:2 Fluorotelomer sulfonamido N,N-dimethyl amine",[H]N(CCCN(C)C)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H17F17N2O2S,612.0739285,611.0666477,16.22359244,14.99962319,40.73879991,0.0666477,0.004443292
"7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-heptadecafluorotetradecan-1-ol",OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H13F17O,520.0694948,519.0622138,15.14201961,13.99964831,37.07680382,0.0622138,0.004443954
"2-Ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-(2-methylpropane-2-sulfinyl)benzoic acid",CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)C(C)(C)C,C16H17F7O3S,422.0786629,421.0713827,17.30516527,15.99959807,26.31762254,0.0713827,0.004461531
"2-Ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-3-(2-methylpropane-1-sulfinyl)benzoic acid",CCC1=C(C(=CC=C1C(O)=O)C(F)(C(F)(F)F)C(F)(F)F)S(=O)CC(C)C,C16H17F7O3S,422.0786629,421.0713827,17.30516527,15.99959807,26.31762254,0.0713827,0.004461531
"3-(Butane-2-sulfinyl)-2-ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)benzoic acid",CCC(C)S(=O)C1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,C16H17F7O3S,422.0786629,421.0713827,17.30516527,15.99959807,26.31762254,0.0713827,0.004461531
"3-(Butane-1-sulfinyl)-2-ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)benzoic acid",CCCCS(=O)C1=C(CC)C(=CC=C1C(F)(C(F)(F)F)C(F)(F)F)C(O)=O,C16H17F7O3S,422.0786629,421.0713827,17.30516527,15.99959807,26.31762254,0.0713827,0.004461531
"2-(heptafluoropropyl)-4,5-dihydro-1h-imidazole",FC(F)(F)C(F)(F)C(F)(F)C1=NCCN1,C6H5F7N2,238.0340957,237.0268153,6.489436976,5.999849275,39.50546163,0.0268153,0.004469329
"4,4,5,5,6,6,7,7,7-Nonafluoro-2-hydroxyheptyl 2-methylprop-2-enoate",CC(=C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H11F9O3,362.0564482,361.0491677,11.89730112,10.99972367,32.82347616,0.0491677,0.004469903
"2-Propenoic acid, 2-methyl-, 2-[[[[5-[[[2-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]ethoxy]carbonyl]amino]-2-methylphenyl]amino]carbonyl]oxy]propyl ester",[H]N(C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(N([H])C(=O)OC(C)COC(=O)C(C)=C)=C(C)C=C1,C28H28F17N3O8S,889.1325656,888.1252848,30.28403922,27.99929662,31.71955699,0.1252848,0.00447457
(2-Hydroxyethyl)dimethyl(3-((3-sulfopropyl)((tridecafluorohexyl)sulfonyl)amino)propyl)ammonium,C[N+](C)(CCO)CCCN(CCCS([O-])(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C16H23F13N2O6S2,650.0789953,649.0717149,17.30516527,15.99959807,40.56800128,0.0717149,0.004482294
N-[3-(Dimethylamino)propyl]-N-[(tridecafluorohexyl)sulfonyl]-beta-alanine,CN(C)CCCN(CCC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H17F13N2O4S,556.0701449,555.0628643,15.14201961,13.99964831,39.64834345,0.0628643,0.00449042
Perfluoropentane sulfonamido amine,CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H13F11N2O2S,434.0522091,433.0449286,10.81572829,9.999748791,43.30558073,0.0449286,0.004492973
"5-Isoxazolol, 4,5-dihydro-3-phenyl-5-(1,1,2,2-tetrafluoroethyl)-",OC1(CC(=NO1)C1=CC=CC=C1)C(F)(F)C(F)F,C11H9F4NO2,263.0569414,262.0496612,11.89730112,10.99972367,23.82329493,0.0496612,0.004514768
Perfluorononane amido amine oxide,CN(C)(=O)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H13F17N2O2,564.0705574,563.0632764,15.14201961,13.99964831,40.21981581,0.0632764,0.004519856
"Propionamide, N-benzyl-2,2,3,3,3-pentafluoro-",FC(F)(F)C(F)(F)C(=O)NCC1=CC=CC=C1,C10H8F5NO,253.052605,252.0453247,10.81572829,9.999748791,25.20516565,0.0453247,0.004532584
"N'-[(2Z)-5,5,6,6,7,7,7-Heptafluoro-4-oxohept-2-en-2-yl]benzohydrazide",C\C(NNC(=O)C1=CC=CC=C1)=C\C(=O)C(F)(F)C(F)(F)C(F)(F)F,C14H11F7N2O2,372.0708751,371.0635947,15.14201961,13.99964831,26.50520831,0.0635947,0.004542593
"2-(3-Nitro-1H-1,2,4-triazol-1-yl)-N-(2,2,3,3,3-pentafluoropropyl)acetamide",[O-][N+](=O)C1=NN(CC(=O)NCC(F)(F)C(F)(F)F)C=N1,C7H6F5N5O3,303.0390802,302.0317999,7.571009805,6.999824154,43.14848391,0.0317999,0.004542957
"1H-Pyrazol-5-ol, 1-phenyl-3-(1,1,2,2-tetrafluoroethyl)-",FC(F)C(F)(F)C1=CC(=O)N(N1)C1=CC=CC=C1,C11H8F4N2O,260.0572758,259.0499955,11.89730112,10.99972367,23.5505912,0.0499955,0.00454516
"4,4,5,5,5-Pentafluoro-1-phenylpent-1-en-3-ol",OC(C=CC1=CC=CC=C1)C(F)(F)C(F)(F)F,C11H9F5O,252.057356,251.0500757,11.89730112,10.99972367,22.8233075,0.0500757,0.004552451
"4-(1,1,1,3,3,3-Hexafluoropropan-2-yl)aniline",NC1=CC=C(C=C1)C(C(F)(F)F)C(F)(F)F,C9H7F6N,243.0482685,242.0409882,9.734155463,8.999773912,26.89411874,0.0409882,0.004554359
"Ethyl 2-acetyl-4,4,4-trifluoro-3-hydroxy-3-(trifluoromethyl)butanoate",CCOC(=O)C(C(C)=O)C(O)(C(F)(F)F)C(F)(F)F,C9H10F6O4,296.0483281,295.0410478,9.734155463,8.999773912,32.78316219,0.0410478,0.004560981
"[4-(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)phenyl]methanol",OCC1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,C13H11F9O,354.066619,353.0593384,14.06044678,12.99967343,27.15909291,0.0593384,0.004564607
"1,1,1,2,2,3,3-Heptafluoro-5-nitroheptan-4-ol",CCC(C(O)C(F)(F)C(F)(F)C(F)(F)F)[N+]([O-])=O,C7H8F7NO3,287.0392407,286.0319603,7.571009805,6.999824154,40.86273512,0.0319603,0.004565872
EF5,[O-][N+](=O)C1=NC=CN1CC(=O)NCC(F)(F)C(F)(F)F,C8H7F5N4O3,302.0438312,301.0365509,8.652582634,7.999799033,37.63051417,0.0365509,0.004568977
"Ethyl 4,4,5,5,6,6,6-heptafluoro-3-hydroxyhexanoate",CCOC(=O)CC(O)C(F)(F)C(F)(F)C(F)(F)F,C8H9F7O3,286.0439917,285.0367113,8.652582634,7.999799033,35.63048398,0.0367113,0.004589028
"2,3,3,3-tetrafluoro-2-methoxypropanamide",COC(F)(C(N)=O)C(F)(F)F,C4H5F4NO2,175.0256413,174.0183611,4.326291317,3.999899517,43.50568318,0.0183611,0.00459039
"2,2,3,3-Tetrafluoro-3-methoxypropanamide",COC(F)(F)C(F)(F)C(N)=O,C4H5F4NO2,175.0256413,174.0183611,4.326291317,3.999899517,43.50568318,0.0183611,0.00459039
"3-methyl-4-(2,2,3,3,4,4,5,5,5-nonafluoropentyl)cyclopentane-1,1-dicarboxylic Acid",CC1CC(CC1CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(C(O)=O)C(O)=O,C13H13F9O4,404.0670129,403.0597324,14.06044678,12.99967343,31.00537368,0.0597324,0.004594915
"N,N'-bis(Perfluorononanoyl)1,12-dodecandiamine",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NCCCCCCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C30H26F34N2O2,1092.145138,1091.137856,32.44718488,29.99924637,36.37217557,0.137856,0.004595315
"Benzenemethanamine, N-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)-",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCNCC1=CC=CC=C1,C15H12F13N,453.0762162,452.0689355,16.22359244,14.99962319,30.13868614,0.0689355,0.004595815
"7,7,8,8,9,9,10,10,11,11,12,12,12-Tridecafluoro-1-(1H-naphtho[2,3-d]imidazol-2-yl)dodecan-6-one",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)CCCCCC1=NC2=CC3=CC=CC=C3C=C2N1,C23H17F13N2O,584.11333,583.1060493,24.87617507,22.99942222,25.35307382,0.1060493,0.004610955
AG-389/15452784,FC(F)(F)C1(N=C(NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1)C(F)(F)F,C17H11F6N3,371.0857167,370.0784363,18.3867381,16.99957295,21.76986666,0.0784363,0.004614016
Perfluorononane amide betaine,C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,C16H15F17N2O3,606.0811221,605.0738411,17.30516527,15.99959807,37.81806509,0.0738411,0.004615185
6:2 Fluorotelomer thioether propanoylalanylalanine,CC(NC(=O)C(C)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,C17H19F13N2O4S,594.0857949,593.0785144,18.3867381,16.99957295,34.88784785,0.0785144,0.00461861
"2-[(2,2,3,3,4,4,5,5-Octafluoropentyl)oxy]ethan-1-ol",OCCOCC(F)(F)C(F)(F)C(F)(F)C(F)F,C7H8F8O2,276.0396553,275.0323748,7.571009805,6.999824154,39.29132629,0.0323748,0.004625088
"Ethyl 3-amino-4,4,5,5,6,6,6-heptafluorohex-2-enoate",CCOC(=O)C=C(N)C(F)(F)C(F)(F)C(F)(F)F,C8H8F7NO2,283.044326,282.0370456,8.652582634,7.999799033,35.25551635,0.0370456,0.004630816
"N,N'-bis(Perfluorobutanoyl)1,5-pentanediamine",FC(F)(F)C(F)(F)C(F)(F)C(=O)NCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,C13H12F14N2O2,494.0675227,493.0602419,14.06044678,12.99967343,37.92866372,0.0602419,0.004634109
"2,2,3,3-Tetrafluoropropyl 4-(2H-tetrazol-5-yl)benzoate",FC(F)C(F)(F)COC(=O)C1=CC=C(C=C1)C1=NNN=N1,C11H8F4N4O2,304.0583384,303.0510582,11.89730112,10.99972367,27.5507883,0.0510582,0.004641771
"2-(4-Amino-3-methoxyphenyl)-1,1,1,3,3,3-hexafluoropropan-2-ol",COC1=C(N)C=CC(=C1)C(O)(C(F)(F)F)C(F)(F)F,C10H9F6NO2,289.0537478,288.0464675,10.81572829,9.999748791,28.80537037,0.0464675,0.004646867
"2-{[(2,2,3,3,3-Pentafluoro-1-phenylpropylidene)amino]oxy}acetamide",NC(=O)CON=C(C1=CC=CC=C1)C(F)(F)C(F)(F)F,C11H9F5N2O2,296.0584186,295.0511384,11.89730112,10.99972367,26.82350459,0.0511384,0.004649062
"3-(6,6,7,7,8,8,9,9,10,10,11,11,11-Tridecafluoroundecyl)benzene-1,2-diol",OC1=CC=CC(CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1O,C17H15F13O2,498.0864466,497.0791658,18.3867381,16.99957295,29.24068548,0.0791658,0.004656929
"1-[(Butan-2-yl)amino]-3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-nonadecafluoroundecan-2-ol",CCC(C)NCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H14F19NO,585.0772002,584.0699192,16.22359244,14.99962319,38.93897279,0.0699192,0.004661397
"5,5'-(1,1,2,2,3,3-hexafluoropropane-1,3-diyl)bis(2h-tetrazole)",FC(F)(C1=NNN=N1)C(F)(F)C(F)(F)C1=NNN=N1,C5H2F6N8,288.0306614,287.0233811,5.407864146,4.999874396,57.40611831,0.0233811,0.004676337
"3,3,3-Trifluoro-N-(4-methylpyridin-2-yl)-2-(trifluoromethyl)propanimidic acid",CC1=CC(N=C(O)C(C(F)(F)F)C(F)(F)F)=NC=C1,C10H8F6N2O,286.0540822,285.0468019,10.81572829,9.999748791,28.50539627,0.0468019,0.004680308
"2-Methyl-4,4-bis(trifluoromethyl)-1,4-dihydro-2H-3,1-benzoxazine",CC1NC2=CC=CC=C2C(O1)(C(F)(F)F)C(F)(F)F,C11H9F6NO,285.0588332,284.0515529,11.89730112,10.99972367,25.82351715,0.0515529,0.004686745
2:2 fluorotelomer alcohol,OCCC(F)(F)C(F)(F)F,C4H5F5O,164.0260559,163.0187756,4.326291317,3.999899517,40.75571772,0.0187756,0.004694018
1-Pentafluoroethylethanol,CC(O)C(F)(F)C(F)(F)F,C4H5F5O,164.0260559,163.0187756,4.326291317,3.999899517,40.75571772,0.0187756,0.004694018
"3,7-Bis(2-hydroxyethyl)-5-(((perfluorononyl)ethyl)oxy)-4,6-dioxa-3,7-diaza-5-phosphanonane-1,9-diol 5-oxide",OCCN(CCO)OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO,C19H24F19N2O8P,800.0966885,799.0894078,20.54988376,18.9995227,42.0583938,0.0894078,0.004705792
"(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Henicosafluorododecyl)di(propan-2-yl)silane",CC(C)[SiH](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C,C18H19F21Si,662.0920698,661.0847886,19.46831093,17.99954782,36.72785534,0.0847886,0.004710596
